Mean R,Mean G,Mean B,Standard Deviation R,Standard Deviation G,Standard Deviation B,Skewness R,Skewness G,Skewness B,Kurtosis R,Kurtosis G,Kurtosis B,Contrast,Correlation,Homogeneity,Energy,Entropy,Variance,Label
202.74492500000002,210.00053333333335,205.68395833333335,31.809028215245178,29.592833587129768,33.612940143309515,-3.3146092992694434,-2.8587784209051685,-3.2517830927326354,12.100521803579792,9.734593065860308,11.650491047268313,72.30227424749162,0.9616370802524821,0.45089811846774674,0.05729616918071577,6.718624765842355,1014.6726723695986,sehat
110.96070356472795,124.03450281425891,118.46549249530956,51.86153523927641,46.82245056698786,62.57743596087535,0.5011229048474599,0.4053581758085564,0.5764441086558352,-0.5469490870960074,-0.5606128416866603,-0.6056344736642556,100.57393327067669,0.9791772276298142,0.21047113200887863,0.01632871709714809,8.717099513206783,2961.3276197080822,sehat
203.09866666666667,210.1862416666667,205.85681666666667,32.896150715036384,31.68300894341104,36.04326448712559,-2.927598442140315,-2.5894810086051607,-2.9571103438839295,9.254353177267026,7.560216575875748,9.317682137304455,86.09469063545151,0.9592789636956337,0.4780150195225735,0.059125212937567485,6.716353391858482,1136.8716821138194,sehat
114.29954971857411,121.20320356472796,118.66532363977485,58.57804854451559,52.23701951979345,69.66430567891962,0.32653287557794963,0.3228746377624815,0.5098021313397522,-0.9466040185081961,-0.8629830493400878,-0.9765823705918892,121.45706766917294,0.9801598900663224,0.1995143993801726,0.014771711052238339,8.883203351671156,3679.198849870513,sehat
202.98904166666668,210.232075,205.544025,31.443607911084914,30.46824274871091,32.884330689781876,-3.2530321192578717,-2.6783543748216236,-3.0006218228624535,12.158833325531798,8.990197801140726,10.702122450906488,52.72306020066889,0.9725581293771856,0.491835628438819,0.05818115109863082,6.647919652899992,1008.4608648033254,sehat
73.30128048780487,82.14555816135085,78.3859990619137,40.82781691665759,38.66433009428297,33.973168756512464,0.5136162002229241,0.5249781584737371,0.4124280601670293,-0.3025157552661697,-0.2728762420249442,-0.39087194792298563,66.10129229323309,0.9776244525438431,0.30647431398312336,0.024778622675640467,8.130346954154833,1451.8068498557352,sehat
70.14355534709193,75.05727954971857,71.09945121951219,40.857072772914854,38.30683385740575,33.392490417046844,0.629656880258932,0.632565078331989,0.6835080264504647,-0.28527365124269366,-0.2573741177760578,-0.06137108729011187,56.52453007518797,0.9806955889804829,0.32588180810095935,0.02752378006345475,7.9959709996169,1421.7822026175456,sehat
105.64844277673546,117.7362148217636,112.89641181988743,56.700545032763074,53.59009045923064,63.89803659788568,0.6715480749748132,0.7107132126022123,0.6466011735466646,-0.17929451000206287,-0.01999675827695091,-0.3519468116711866,131.90989191729324,0.97812477126368,0.20877722745030022,0.024352827257325238,8.740518689068702,3414.6107813196663,sehat
75.56602720450282,81.02849437148218,77.88681519699813,41.1666918572365,39.01810662908727,34.18182732948532,0.4058402423953493,0.47558492481307674,0.4614277028892322,-0.6679026280857792,-0.5742864166281216,-0.47057193518085283,74.02165413533835,0.9754834655401682,0.28184100141641744,0.024050606347639742,8.182919341794188,1466.8460223780596,sehat
106.5535506566604,118.94411350844278,110.69290806754222,59.80168390697495,54.55171484435581,64.19941327738277,0.7498566406411213,0.5818103277254578,0.8093478579171582,-0.4334121467334966,-0.5885138590319432,-0.4254361490504195,113.5160855263158,0.9823956493149395,0.2109020720245327,0.015981600175274457,8.767756009789618,3584.4255206640546,sehat
66.20405722326454,70.18130393996248,65.67921669793621,39.71425707896227,37.397148000882744,32.45998066392164,0.6775959455351597,0.6798455680852199,0.7581816175408684,-0.3304161778918635,-0.2357214510677057,-0.05100594831677796,51.7611560150376,0.9813791736396272,0.3232675806875161,0.029846970627764622,7.869343089386363,1347.1800504961473,sehat
202.60945121951218,208.83563789868668,205.16291275797374,29.841874591471324,27.817580052170943,30.225859450642336,-3.57044692340818,-3.2605440145250677,-3.63069457782945,14.253838418263719,12.354818505358468,14.629418415816676,55.63608552631579,0.9662031491372357,0.5371641771198706,0.08221989037153302,6.144946967139502,865.8497702464036,sehat
204.17051666666669,211.43103333333335,206.90775000000002,35.967738877186875,33.38817745248891,37.33766472879259,-2.871114852212555,-2.6265006676741587,-2.9112957631010876,8.74071542457301,7.59832542066993,8.815015165078238,95.32390468227426,0.9602434544099118,0.5229545818052849,0.06957205525388589,6.539100271692098,1276.4796848344442,sehat
66.62718105065666,70.48690900562852,66.6378799249531,36.37879893070091,34.584753379732746,30.87803258426471,0.7052297184690678,0.7475989676391182,0.7504449692200136,-0.3056451104915414,-0.17301964885757037,0.007561780644444127,50.80500939849623,0.9785281383081642,0.34567298220391024,0.03491311158533608,7.762614688227558,1160.9597624414253,sehat
102.62506097560976,123.20354596622889,114.12427767354596,54.638419463907375,48.81602734643267,64.97309962553254,0.5776689992391715,0.407977066320405,0.7154423921333447,-0.5937326206034204,-0.6830939497819473,-0.6077476254866316,165.61128759398494,0.96875501234618,0.19182321872254457,0.014984123906889723,8.886644465399623,3267.5260432176165,sehat
203.9556,211.3795,206.40094166666668,30.810850969205593,29.988499124664443,32.3487198918288,-3.201703277341506,-2.609892268134787,-2.9240043688793214,12.089162795333028,8.774395821702367,10.469895949688228,69.35515050167223,0.9625993592934697,0.4870741596977895,0.05723213670517954,6.700745121909499,974.5616575183261,sehat
203.52258333333333,210.17203333333333,206.20268333333334,30.34996188025704,27.727384559893533,31.602693555978032,-3.7059368725994344,-3.4143158595273024,-3.7317953556399868,14.978246290482648,13.402220357351379,14.997620927106084,68.91367056856187,0.9588928834165595,0.5102523277323125,0.07667899443417592,6.277081632421563,903.6809669677777,sehat
113.76719512195122,120.28372889305817,115.22444183864916,67.76102989746671,63.4474238309625,69.97565661418757,0.6386891876354962,0.7226027506087873,0.6751718935236005,-0.7168297763800471,-0.4495970432491996,-0.6720346741835468,250.23381578947368,0.9704264585550821,0.23435964194393594,0.044995831162581726,8.77796870285754,4512.373445810641,sehat
74.15111632270168,72.80257504690431,70.2680487804878,32.747036555001145,30.235271575021237,30.986496433613972,0.6646694053369527,0.7502545406300979,1.1651585686212758,0.44998069625163684,0.7013928058135077,3.5110630147133914,35.22411654135339,0.9813444903858269,0.3720238615760685,0.03278652953127439,7.576922494539786,984.8255150273109,sehat
104.76562382739212,119.32453095684804,112.37693714821764,58.882297817319056,50.03401280760699,67.04261055271797,0.6168495286764921,0.4914295073446709,0.7799173413958332,-0.5283997383674004,-0.5741754741134253,-0.4039860445074557,110.31068139097744,0.98090183358165,0.20516398295595611,0.015617235478218793,8.771219393403339,3523.764457534395,sehat
104.66674953095685,115.30545966228892,109.291308630394,57.369380422081996,53.069524704565126,64.43192285194354,0.7488587743018232,0.6625900721764894,0.9142589373119442,-0.3185949321347552,-0.38581800080529094,-0.26223712771610375,104.88139567669172,0.9827402623859411,0.21507397814865806,0.016652241741326873,8.74088114442858,3438.668616344398,sehat
108.22301125703565,119.53029549718575,114.00825515947467,52.778020641259275,48.921516401128166,58.93179233470132,0.7039285719900552,0.6314611929616665,0.8792042105124565,-0.22013391534094318,-0.16127515042927287,-0.06525328165163202,155.65647086466169,0.9692533150388202,0.18717739929685923,0.01717671677344857,8.864602210317617,2905.243087346196,sehat
202.37522514071296,209.03754221388368,204.86877110694184,33.67458640572684,32.72278092870287,36.82540283926151,-2.931238729343621,-2.7343426744750894,-3.035635000718646,9.271719964185456,8.360010591656048,9.754803085500175,80.00392387218044,0.9642131990906189,0.5304237277914565,0.07303849297851502,6.465353722355443,1194.5098066163148,sehat
114.8560225140713,125.09125703564727,119.70515947467167,65.52175649168035,58.84629701309544,71.30815958362686,0.2676691827028323,0.16663456143704267,0.3539467258895345,-1.333317568513542,-1.3456575788838052,-1.384303582673116,184.9179887218045,0.975887788390291,0.2046716809473842,0.01596243628454165,8.8968171203014,4297.756312138683,sehat
204.54310037523453,211.39518292682928,207.16458724202627,32.86040266049312,31.955932048971874,35.58134010082796,-2.854773165313484,-2.637209931660115,-3.018084773532784,9.234483584040571,8.095562540653535,10.095605970865142,73.99459116541354,0.9651190658681257,0.5817078832772163,0.08163810971096963,6.294590981224468,1130.3088252257803,sehat
111.96943714821764,124.75184803001876,119.12405253283302,53.14600049808858,47.702394384146565,63.54149457700118,0.15813151792629435,0.18082918723196031,0.41045746293594043,-0.7810390655122763,-0.6286482875991712,-0.9543697712603385,82.46068139097746,0.9834928623219602,0.2028374458521362,0.015217479491804754,8.737642320890354,3073.206958602087,sehat
205.02024166666666,212.07262500000002,207.7205416666667,30.247618000540093,28.063133893824265,31.90503772042273,-3.6729884926192042,-3.320847221927309,-3.6847450130239223,14.839379230284152,12.884927442471941,14.923407319939145,70.04288461538462,0.9587690169028726,0.5284097788992873,0.07668503023540592,6.2598677462890056,915.2373657648071,sehat
103.01627579737335,119.62501876172608,114.80750469043151,55.625092279894574,50.694439625647036,60.23625225678221,0.5722635509888048,0.5113844246223191,0.7656489792978587,-0.422225467076383,-0.3937732324409806,-0.051859219173066684,94.30446428571429,0.9828306070435411,0.22354386704979712,0.016879613230205166,8.70761841679858,3146.1712690705695,sehat
200.17565833333333,206.38431666666668,202.67675,25.21681633561554,23.6180503153779,25.076146085139637,-4.020484871075659,-3.589614217690832,-3.9312824074657335,19.186741409148297,16.151652317740403,18.43266608503097,61.240643812709024,0.947980464526933,0.5312861440107107,0.07938050074202625,6.116047203016683,614.0098484749307,sehat
78.75307223264541,83.85737804878049,80.17763602251406,42.19087904644555,39.55542269771826,35.074310920210756,0.5131069099694641,0.5101007464423266,0.4873245618801386,-0.32060982501829827,-0.3391755347049368,-0.3266286576137061,70.07996240601503,0.9776509709096112,0.27779832495177365,0.022495952325050368,8.21312511382524,1529.5945443710714,sehat
66.75848968105066,72.21461069418386,68.33499061913696,37.55297052889428,36.2269600383409,31.16046894280993,0.6481883521923673,0.6820511542135659,0.5790496976436952,-0.2103913616217863,-0.12103927503551759,-0.18070796101046271,55.51682800751878,0.9782547266203443,0.33567140005517276,0.029920578311669523,7.88620653671958,1236.4539139269516,sehat
111.32882739212008,119.23113039399625,112.75242026266416,57.509437179357086,52.447156626605064,61.317319295035276,0.6212480481666717,0.5426495858919007,0.8126594099020767,-0.4775964074666508,-0.4571025157978834,-0.31275566590312076,171.37369360902258,0.9710197715773629,0.1881486867783197,0.015165122055916915,8.941009954453204,3284.4451599616077,sehat
199.06863333333334,204.93571666666668,201.46853333333334,24.14021354190739,23.025923455670327,24.968727897089366,-3.668398486751922,-3.4482367221495327,-3.8920749961588585,17.48806231441156,15.809542073869462,18.56166870116174,55.24047658862876,0.9501886588814893,0.5762775409724884,0.08263619545864388,6.002702296905299,584.5938720021913,sehat
89.39477485928705,98.73697936210131,95.20132270168855,51.49524645300854,48.79720175320803,41.9907957717633,0.1266169994474314,0.13822438350920954,0.2107246442387335,-1.01217153042866,-0.964335838503978,-0.6417314039679956,61.7333787593985,0.9867523232647697,0.29327674850379765,0.02124852636778152,8.359515581776133,2280.2173731194184,sehat
202.38289166666667,209.53513333333333,204.83108333333334,33.794312645173335,32.36913497426557,36.541759020399255,-2.8028675134620507,-2.5543372362298706,-2.874522595815124,8.142009328186495,6.933011075057362,8.547776492702784,67.47761705685619,0.9694604393133662,0.5523201907873964,0.07116541113682669,6.428739277342403,1183.8473494486961,sehat
104.02227083333334,109.33955416666667,112.3264125,62.26396249607936,62.0361514129831,59.35361165514684,0.36416430151280693,0.3520884546813348,0.46807795923021905,-0.9049007272700069,-0.9068832370415998,-0.5840030758226122,696.4114065108514,0.9073597304395503,0.08571997347071013,0.008517104705140485,9.88079080535889,3761.1736185159543,sehat
203.55180833333335,211.22440833333334,206.2913166666667,35.91770340560565,33.21193559399889,37.29405157077015,-2.8529927858916153,-2.5912753731117943,-2.8992149331514696,8.60738801556185,7.396381796443729,8.625714235800288,127.69863712374581,0.9462912834081079,0.4945759585532766,0.06291699462425043,6.722678025169281,1271.398909916543,sehat
73.2289493433396,82.27317542213883,78.17375703564728,40.86526000739412,38.48980743897892,33.816665554909356,0.5177140363595213,0.5389529301098721,0.4221066823018854,-0.2834492271126252,-0.23180779190084788,-0.3714081428657554,63.633284774436085,0.9783225480725602,0.28743182758933605,0.023698631848461625,8.13693397305084,1445.3399159809367,sehat
110.9499296435272,121.58481238273922,114.55879924953096,61.94026137978812,55.73922894723893,70.0816208177942,0.5134117300897623,0.3923708421458967,0.5679234987030648,-0.8941443855169378,-0.974406719631836,-1.0334021756286493,129.60554041353384,0.9812663091053287,0.19879408708259033,0.01484421150287811,8.881946454664973,3971.1292367658634,sehat
99.48889774859288,107.353808630394,101.25647279549719,59.77585980101791,55.15954267199163,66.42450721056125,0.972694768064145,0.9321139450615472,1.0011679028913407,0.029963009536433827,0.10585009450927974,-0.1418083130899559,69.12038533834587,0.9895324879820258,0.27265332872430165,0.02270193051413536,8.437584416355701,3687.332201300999,sehat
65.14675422138836,72.80758911819888,68.75085834896811,42.68828886590425,40.96806327887364,32.062283163555946,0.7534585274688357,0.7940955631223027,0.919893642448968,-0.5633812801645042,-0.44067493150821324,0.25975971465089387,41.02855263157895,0.9872568369822847,0.34981238341293236,0.03545649753722141,7.717487860760552,1519.3468525283135,sehat
100.74693245778612,116.21672138836773,107.43815666041276,59.68737388503981,53.51682440425975,64.87127280713959,0.6918651178128522,0.5563711401524432,0.832075891969245,-0.5161517787116883,-0.6061814692674088,-0.3043865664643004,156.03156015037592,0.9751292922117198,0.18036791870630833,0.014593714968009331,8.959665392283762,3585.0994936945717,sehat
105.28002500000001,108.71813333333334,111.93355000000001,61.52188012729698,61.38089884360516,58.9428047856511,0.3855825382771552,0.38086285680629184,0.46028654213336656,-0.8480992954114441,-0.8379917904603746,-0.5833224911184347,757.146736227045,0.8970391059831835,0.08279972518079182,0.008424454585980696,9.905911642058037,3682.9845586572155,sehat
104.27472795497185,118.40188555347092,111.11788930581613,56.26147083249248,50.250042407177254,61.77539115471557,0.6228503615554526,0.5017858315758554,0.8952008745217889,-0.5119812016987662,-0.562779680592417,-0.11526109927427886,121.79151315789474,0.9778688709306639,0.18988343962607107,0.015293512588958696,8.820163398284,3202.1464982058046,sehat
110.85610694183865,125.90874296435273,118.6929549718574,57.65960946690519,51.34751111099892,67.00871739264751,0.3609795020323615,0.19188563924815838,0.49294507677671595,-0.9948029589067358,-1.0609927311036567,-1.0897409020292026,215.35431390977445,0.9633093256959357,0.17908762078689938,0.014090439445154337,8.995435687179933,3521.573626439798,sehat
104.38888367729831,125.13674953095685,118.16689962476548,58.78520318548201,52.384513293163806,70.48240062333377,0.37221457413571307,0.2951041344225494,0.58349673504467,-0.8384375710281149,-0.8737330112900135,-0.8584262152436799,146.87229793233084,0.9761610703433122,0.18223891309401477,0.013752343000310566,8.976932719963848,3796.856100121053,sehat
106.31441838649155,125.58745778611632,114.95130393996247,65.69159096873285,56.48168173641385,76.53711429940944,0.35631505033833977,0.22939543190628744,0.4483921406074815,-1.1954694948628863,-1.188360173025581,-1.2938339513575903,124.15412593984965,0.9832512595831535,0.21093528580146606,0.015470884402423238,8.843348303317471,4516.628854619495,sehat
105.28002500000001,108.71813333333334,111.93355000000001,61.52188012729698,61.38089884360516,58.9428047856511,0.3855825382771552,0.38086285680629184,0.46028654213336656,-0.8480992954114441,-0.8379917904603746,-0.5833224911184347,757.146736227045,0.8970391059831835,0.08279972518079182,0.008424454585980696,9.905911642058037,3682.9845586572155,sehat
64.92303939962477,72.82366322701688,69.00156191369607,42.603311166221616,41.12516163389256,32.299628047399,0.7551041629509657,0.7892016342707333,0.9127843920078935,-0.562879717699662,-0.4548605446199536,0.22689541463521712,42.879008458646624,0.9867513072906673,0.37852567741845844,0.0390968064768763,7.68326092994246,1526.9359669365642,sehat
200.24625,206.82349166666668,202.61865,28.02116025751789,26.092739791142364,29.146327572054425,-3.5053290349203756,-3.1701808721067164,-3.565058393347324,14.653426143690698,12.470611175820734,14.801215124391355,66.93486622073578,0.9540499705783487,0.5408674881754295,0.07777491367588175,6.260655816534044,779.2381991014739,sehat
109.32113977485929,126.87227485928706,120.17127110694184,60.63901164112139,53.21463640533349,74.72477780512627,0.2951296931877065,0.1595799860347081,0.4508499244122903,-0.9226827684195853,-1.0674170991577856,-1.1587554472935495,132.50156484962403,0.9796942898126485,0.20185438803566538,0.014459660536022446,8.907363656384522,4083.190019970266,sehat
74.05167448405253,78.21666041275797,74.39076454033771,37.422034148974284,35.652351652318686,33.207642807298384,0.3738408824793745,0.43014572940813567,0.3992802551759025,-0.6481189332158297,-0.556836472382944,-0.46001909162722665,46.675371240601486,0.9815482240596426,0.3081398685099724,0.02608534832618614,7.916378959112792,1261.648738454811,sehat
100.51144166666667,111.08934166666667,112.25970833333334,63.30622061257696,63.3397462214677,56.660445880892944,0.3847539632841902,0.35787859984154696,0.5303803694358731,-0.8754370744803253,-0.9132734496374852,-0.3682520983486368,1024.3703756260431,0.8666145717406125,0.08645200509328585,0.008153260883942711,9.997983288401365,3771.2561041583253,sehat
107.5795731707317,117.26963883677298,112.1372373358349,52.9596241465236,48.76854870446839,56.71705141660488,0.6704413555897242,0.5367312683459388,0.7899061170849342,-0.24735923313995256,-0.38611602405296575,-0.12321202707006851,123.51501409774436,0.9753701990457146,0.18969551774429586,0.015636237408549154,8.808812432814412,2815.6402646717493,sehat
